Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025/1/13 11:30:25 27.41 308.00 0
2025/1/13 11:30:25 27.33 319.00 0
2025/1/13 11:30:25 27.33 322.00 0
2025/1/13 11:30:25 27.37 308.00 0
2025/1/13 11:30:26 27.29 318.00 0
2025/1/13 11:30:26 27.31 316.00 0
2025/1/13 11:30:26 27.35 314.00 0
2025/1/13 11:30:26 27.41 309.00 0
2025/1/13 11:30:27 27.35 321.00 0
2025/1/13 11:30:27 27.29 311.00 0
2025/1/13 11:30:27 27.29 313.00 0
2025/1/13 11:30:27 27.37 321.00 0
2025/1/13 11:30:28 27.37 320.00 0
2025/1/13 11:30:28 27.41 312.00 0
2025/1/13 11:30:28 28.21 315.00 0
2025/1/13 11:30:28 28.45 304.00 0
2025/1/13 11:30:28 27.97 305.00 0
2025/1/13 11:30:29 27.67 320.00 0
2025/1/13 11:30:31 27.55 290.00 1
2025/1/13 11:30:32 27.57 310.00 1
2025/1/13 11:30:32 27.51 307.00 1
2025/1/13 11:30:32 27.63 291.00 1
2025/1/13 11:30:32 27.63 291.00 1
2025/1/13 11:30:33 27.41 308.00 1
2025/1/13 11:30:33 27.45 291.00 1
2025/1/13 11:30:35 27.55 295.00 1
2025/1/13 11:30:35 27.55 314.00 1
2025/1/13 11:30:35 27.51 295.00 1
2025/1/13 11:30:37 27.39 318.00 1
2025/1/13 11:30:38 27.37 296.00 1
2025/1/13 11:30:38 27.39 313.00 1
2025/1/13 11:30:38 27.43 296.00 1
2025/1/13 11:30:38 27.37 306.00 1
2025/1/13 11:30:39 27.29 307.00 1
2025/1/13 11:30:39 27.33 308.00 1
2025/1/13 11:30:39 27.43 312.00 1
2025/1/13 11:30:39 27.35 307.00 1
2025/1/13 11:30:40 27.41 310.00 1
2025/1/13 11:30:40 27.37 311.00 0
2025/1/13 11:30:40 27.33 312.00 0
2025/1/13 11:30:41 27.23 319.00 0
2025/1/13 11:30:42 27.31 312.00 0
2025/1/13 11:30:42 27.31 312.00 0
2025/1/13 11:30:42 27.33 321.00 0
2025/1/13 11:30:42 27.35 313.00 0
2025/1/13 11:30:43 27.35 321.00 0
2025/1/13 11:30:43 27.45 313.00 0
2025/1/13 11:30:43 27.39 315.00 0
2025/1/13 11:30:44 27.31 310.00 0
2025/1/13 11:30:44 27.23 309.00 0
2025/1/13 11:30:44 27.33 310.00 0
2025/1/13 11:30:44 27.31 310.00 0
2025/1/13 11:30:45 27.33 321.00 0
2025/1/13 11:30:45 27.33 320.00 0
2025/1/13 11:30:45 27.35 320.00 0
2025/1/13 11:30:45 27.37 319.00 0
2025/1/13 11:30:46 27.27 319.00 0
2025/1/13 11:30:46 27.39 319.00 0
2025/1/13 11:30:46 27.43 309.00 0
2025/1/13 11:30:46 27.33 319.00 0
2025/1/13 11:30:46 27.29 318.00 0
2025/1/13 11:30:47 27.35 318.00 0
2025/1/13 11:30:47 27.33 318.00 0
2025/1/13 11:30:47 27.39 311.00 0
2025/1/13 11:30:47 27.27 318.00 0
2025/1/13 11:30:48 27.31 313.00 0
2025/1/13 11:30:48 27.33 322.00 0
2025/1/13 11:30:48 27.33 311.00 0
2025/1/13 11:30:48 27.29 320.00 0
2025/1/13 11:30:49 27.31 316.00 0
2025/1/13 11:30:49 27.35 311.00 0
2025/1/13 11:30:49 27.35 318.00 0
2025/1/13 11:30:49 27.33 318.00 0
2025/1/13 11:30:50 27.33 316.00 0
2025/1/13 11:30:50 27.25 312.00 0
2025/1/13 11:30:50 27.31 312.00 0
2025/1/13 11:30:50 27.27 317.00 0
2025/1/13 11:30:50 27.37 315.00 0
2025/1/13 11:30:51 27.31 316.00 0
2025/1/13 11:30:51 27.35 317.00 0
2025/1/13 11:30:51 27.27 315.00 0
2025/1/13 11:30:51 27.35 315.00 0
2025/1/13 11:30:52 27.29 314.00 0
2025/1/13 11:30:52 27.35 314.00 0
2025/1/13 11:30:52 27.35 319.00 0
2025/1/13 11:30:52 27.33 320.00 0
2025/1/13 11:30:53 27.27 319.00 0
2025/1/13 11:30:53 27.31 318.00 0
2025/1/13 11:30:53 27.25 319.00 0
2025/1/13 11:30:53 27.31 311.00 0
2025/1/13 11:30:54 27.29 318.00 0
2025/1/13 11:30:54 27.25 318.00 0
2025/1/13 11:30:54 27.23 312.00 0
2025/1/13 11:30:54 27.33 311.00 0
2025/1/13 11:30:54 27.25 317.00 0
2025/1/13 11:30:55 27.27 318.00 0
2025/1/13 11:30:55 27.29 320.00 0
2025/1/13 11:30:55 27.25 315.00 0
2025/1/13 11:30:55 27.45 316.00 0
2025/1/13 11:30:56 27.25 319.00 0
2025/1/13 11:30:56 27.31 314.00 0
2025/1/13 11:30:57 27.55 295.00 0
2025/1/13 11:30:58 27.71 307.00 1
2025/1/13 11:30:58 27.59 299.00 1
2025/1/13 11:30:58 27.53 299.00 1
2025/1/13 11:30:59 27.45 313.00 1
2025/1/13 11:30:59 27.39 300.00 1
2025/1/13 11:30:59 27.41 307.00 1
2025/1/13 11:30:59 27.33 305.00 1
2025/1/13 11:31:0 27.47 312.00 1
2025/1/13 11:31:0 27.39 310.00 1
2025/1/13 11:31:0 27.37 309.00 1
2025/1/13 11:31:0 27.45 309.00 1
2025/1/13 11:31:1 27.45 308.00 1
2025/1/13 11:31:1 27.39 309.00 1
2025/1/13 11:31:1 27.39 306.00 1
2025/1/13 11:31:1 27.55 309.00 1
2025/1/13 11:31:2 27.61 309.00 1
2025/1/13 11:31:2 27.39 309.00 1
2025/1/13 11:31:2 27.35 307.00 1
2025/1/13 11:31:2 27.45 308.00 1
2025/1/13 11:31:3 27.41 307.00 1
2025/1/13 11:31:3 27.35 307.00 1
2025/1/13 11:31:3 27.27 302.00 1
2025/1/13 11:31:3 27.23 302.00 1
2025/1/13 11:31:3 27.39 305.00 1
2025/1/13 11:31:4 27.35 309.00 1
2025/1/13 11:31:4 27.29 304.00 1
2025/1/13 11:31:4 27.41 310.00 1
2025/1/13 11:31:4 27.37 310.00 1
2025/1/13 11:31:5 27.33 310.00 1
2025/1/13 11:31:5 27.39 310.00 1
2025/1/13 11:31:5 27.37 310.00 1
2025/1/13 11:31:5 27.33 310.00 1
2025/1/13 11:31:6 27.29 307.00 1
2025/1/13 11:31:6 27.33 305.00 1
2025/1/13 11:31:6 27.23 308.00 1
2025/1/13 11:31:6 27.33 309.00 1
2025/1/13 11:31:7 27.25 309.00 1
2025/1/13 11:31:7 27.19 310.00 1
2025/1/13 11:31:7 27.27 313.00 1
2025/1/13 11:31:7 27.29 310.00 1
2025/1/13 11:31:8 27.27 299.00 0
2025/1/13 11:31:8 27.27 310.00 0
2025/1/13 11:31:9 27.23 282.00 0
2025/1/13 11:31:9 27.13 314.00 0
2025/1/13 11:31:9 27.23 315.00 0
2025/1/13 11:31:9 27.11 315.00 0
2025/1/13 11:31:10 27.21 315.00 0
2025/1/13 11:31:10 27.21 315.00 0
2025/1/13 11:31:10 27.23 314.00 0
2025/1/13 11:31:10 27.21 314.00 0
2025/1/13 11:31:11 27.21 314.00 0
2025/1/13 11:31:11 27.17 313.00 0
2025/1/13 11:31:11 27.21 314.00 0
2025/1/13 11:31:11 27.15 313.00 0
2025/1/13 11:31:11 27.13 313.00 0
2025/1/13 11:31:12 27.15 314.00 0
2025/1/13 11:31:12 27.09 313.00 0
2025/1/13 11:31:12 27.11 314.00 0
2025/1/13 11:31:12 27.09 312.00 0
2025/1/13 11:31:13 27.13 315.00 0
2025/1/13 11:31:13 27.11 314.00 0
2025/1/13 11:31:13 27.21 313.00 0
2025/1/13 11:31:13 27.17 315.00 0
2025/1/13 11:31:14 27.17 314.00 0
2025/1/13 11:31:14 27.15 314.00 0
2025/1/13 11:31:14 27.15 314.00 0
2025/1/13 11:31:14 27.15 313.00 0
2025/1/13 11:31:15 27.13 315.00 0
2025/1/13 11:31:15 27.19 316.00 0
2025/1/13 11:31:15 27.09 315.00 0
2025/1/13 11:31:15 27.13 315.00 0
2025/1/13 11:31:16 27.19 315.00 0
2025/1/13 11:31:16 27.09 315.00 0
2025/1/13 11:31:16 27.09 314.00 0
2025/1/13 11:31:16 27.13 314.00 0
2025/1/13 11:31:16 27.07 315.00 0
2025/1/13 11:31:17 27.13 314.00 0
2025/1/13 11:31:17 27.13 313.00 0
2025/1/13 11:31:17 27.09 315.00 0
2025/1/13 11:31:17 27.13 313.00 0
2025/1/13 11:31:18 27.15 313.00 0
2025/1/13 11:31:18 27.21 312.00 0
2025/1/13 11:31:18 27.11 313.00 0
2025/1/13 11:31:18 27.15 313.00 0
2025/1/13 11:31:19 27.15 316.00 0
2025/1/13 11:31:19 27.05 313.00 0
2025/1/13 11:31:19 27.09 316.00 0
2025/1/13 11:31:19 27.21 313.00 0
2025/1/13 11:31:20 27.23 312.00 0
2025/1/13 11:31:20 27.13 315.00 0
2025/1/13 11:31:20 27.11 312.00 0
2025/1/13 11:31:20 27.15 312.00 0
2025/1/13 11:31:20 27.21 313.00 0
2025/1/13 11:31:21 27.11 315.00 0
2025/1/13 11:31:21 27.15 313.00 0
2025/1/13 11:31:21 27.09 312.00 0
2025/1/13 11:31:21 27.09 313.00 0
2025/1/13 11:31:22 27.13 315.00 0
2025/1/13 11:31:22 27.19 315.00 0
2025/1/13 11:31:22 27.11 314.00 0
2025/1/13 11:31:22 27.09 314.00 0
2025/1/13 11:31:23 27.11 315.00 0
2025/1/13 11:31:23 27.19 314.00 0
2025/1/13 11:31:23 27.05 314.00 0
2025/1/13 11:31:23 27.07 315.00 0
2025/1/13 11:31:24 26.95 314.00 0
2025/1/13 11:31:24 27.09 315.00 0
2025/1/13 11:31:24 27.07 315.00 0
2025/1/13 11:31:24 27.09 313.00 0
2025/1/13 11:31:24 27.15 311.00 0
2025/1/13 11:31:25 27.09 313.00 0
2025/1/13 11:31:25 27.15 312.00 0
2025/1/13 11:31:25 27.09 313.00 0
2025/1/13 11:31:25 27.11 315.00 0
2025/1/13 11:31:26 27.11 312.00 0
2025/1/13 11:31:26 27.07 317.00 0
2025/1/13 11:31:26 27.13 316.00 0
2025/1/13 11:31:26 27.17 314.00 0
2025/1/13 11:31:27 27.09 314.00 0
2025/1/13 11:31:27 27.11 315.00 0
2025/1/13 11:31:27 27.09 315.00 0
2025/1/13 11:31:27 27.15 314.00 0
2025/1/13 11:31:28 27.13 314.00 0
2025/1/13 11:31:28 27.17 314.00 0
2025/1/13 11:31:28 27.19 314.00 0
2025/1/13 11:31:28 27.15 314.00 0
2025/1/13 11:31:28 27.21 313.00 0
2025/1/13 11:31:29 27.11 314.00 0
2025/1/13 11:31:29 27.07 313.00 0
2025/1/13 11:31:29 27.13 316.00 0
2025/1/13 11:31:29 27.07 315.00 0
2025/1/13 11:31:30 27.11 316.00 0
2025/1/13 11:31:30 27.19 312.00 0
2025/1/13 11:31:30 27.13 315.00 0
2025/1/13 11:31:30 27.17 316.00 0
2025/1/13 11:31:31 27.09 316.00 0
2025/1/13 11:31:31 27.03 314.00 0
2025/1/13 11:31:31 27.11 314.00 0
2025/1/13 11:31:31 27.15 314.00 0
2025/1/13 11:31:32 27.09 314.00 0
2025/1/13 11:31:32 27.15 313.00 0
2025/1/13 11:31:32 27.13 314.00 0
2025/1/13 11:31:32 27.05 313.00 0
2025/1/13 11:31:32 27.19 315.00 0
2025/1/13 11:31:33 27.23 312.00 0
2025/1/13 11:31:33 27.21 315.00 0
2025/1/13 11:31:33 27.19 316.00 0
2025/1/13 11:31:33 27.27 316.00 0
2025/1/13 11:31:34 27.21 314.00 0
2025/1/13 11:31:34 27.17 313.00 0
2025/1/13 11:31:34 27.21 313.00 0
2025/1/13 11:31:34 27.11 312.00 0
2025/1/13 11:31:35 27.21 312.00 0
2025/1/13 11:31:35 27.13 313.00 0
2025/1/13 11:31:35 27.13 313.00 0
2025/1/13 11:31:35 27.15 314.00 0
2025/1/13 11:31:36 27.17 314.00 0
2025/1/13 11:31:36 27.23 314.00 0
2025/1/13 11:31:36 27.19 314.00 0
2025/1/13 11:31:36 27.37 315.00 0
2025/1/13 11:31:36 27.85 306.00 0
2025/1/13 11:31:37 27.67 307.00 1
2025/1/13 11:31:37 27.45 301.00 1
2025/1/13 11:31:37 27.39 313.00 1
2025/1/13 11:31:38 27.35 303.00 1
2025/1/13 11:31:38 27.31 308.00 1
2025/1/13 11:31:38 27.39 306.00 1
2025/1/13 11:31:38 27.49 304.00 1
2025/1/13 11:31:38 27.43 305.00 1
2025/1/13 11:31:39 27.43 305.00 1
2025/1/13 11:31:39 27.29 307.00 1
2025/1/13 11:31:40 27.41 307.00 1
2025/1/13 11:31:40 27.35 306.00 1
2025/1/13 11:31:40 27.37 306.00 1
2025/1/13 11:31:40 27.39 306.00 1
2025/1/13 11:31:41 27.37 306.00 1
2025/1/13 11:31:41 27.35 305.00 1
2025/1/13 11:31:41 27.27 305.00 1
2025/1/13 11:31:41 27.41 309.00 1
2025/1/13 11:31:42 27.47 305.00 1
2025/1/13 11:31:42 27.49 305.00 1
2025/1/13 11:31:42 27.49 308.00 1
2025/1/13 11:31:42 27.35 306.00 1
2025/1/13 11:31:43 27.33 305.00 1
2025/1/13 11:31:43 27.29 306.00 1
2025/1/13 11:31:43 27.25 307.00 1
2025/1/13 11:31:44 27.21 308.00 1
2025/1/13 11:31:44 27.25 307.00 1
2025/1/13 11:31:44 27.23 303.00 1
2025/1/13 11:31:44 27.31 307.00 1
2025/1/13 11:31:44 27.31 308.00 1
2025/1/13 11:31:45 27.33 307.00 1
2025/1/13 11:31:45 27.23 307.00 1
2025/1/13 11:31:45 27.21 306.00 1
2025/1/13 11:31:45 27.17 306.00 1
2025/1/13 11:31:46 27.13 306.00 1
2025/1/13 11:31:46 27.19 305.00 1
2025/1/13 11:31:46 27.23 306.00 1
2025/1/13 11:31:46 27.29 305.00 1
2025/1/13 11:31:47 27.25 304.00 0
2025/1/13 11:31:47 27.13 309.00 1
2025/1/13 11:31:47 27.15 303.00 0
2025/1/13 11:31:47 27.21 309.00 0
2025/1/13 11:31:48 27.27 311.00 0
2025/1/13 11:31:48 27.19 311.00 0
2025/1/13 11:31:48 27.13 313.00 0
2025/1/13 11:31:48 27.01 312.00 0
2025/1/13 11:31:48 26.99 313.00 0
2025/1/13 11:31:49 27.09 313.00 0
2025/1/13 11:31:49 27.03 314.00 0
2025/1/13 11:31:49 27.07 314.00 0
2025/1/13 11:31:49 27.17 314.00 0
2025/1/13 11:31:50 27.17 314.00 0
2025/1/13 11:31:50 27.15 314.00 0
2025/1/13 11:31:50 27.19 315.00 0
2025/1/13 11:31:50 27.15 314.00 0
2025/1/13 11:31:51 27.13 314.00 0
2025/1/13 11:31:51 27.11 315.00 0
2025/1/13 11:31:51 27.07 314.00 0
2025/1/13 11:31:51 27.15 314.00 0
2025/1/13 11:31:52 27.21 314.00 0
2025/1/13 11:31:52 27.11 314.00 0
2025/1/13 11:31:52 27.13 314.00 0
2025/1/13 11:31:52 27.09 314.00 0
2025/1/13 11:31:52 27.07 314.00 0
2025/1/13 11:31:53 27.11 313.00 0
2025/1/13 11:31:53 27.01 314.00 0
2025/1/13 11:31:53 27.11 314.00 0
2025/1/13 11:31:53 27.11 314.00 0
2025/1/13 11:31:54 27.15 314.00 0
2025/1/13 11:31:54 27.09 314.00 0
2025/1/13 11:31:54 27.13 315.00 0
2025/1/13 11:31:54 27.09 314.00 0
2025/1/13 11:31:55 27.15 315.00 0
2025/1/13 11:31:55 27.15 314.00 0
2025/1/13 11:31:55 27.07 314.00 0
2025/1/13 11:31:55 27.17 314.00 0
2025/1/13 11:31:56 27.17 314.00 0
2025/1/13 11:31:56 27.11 314.00 0
2025/1/13 11:31:56 27.15 313.00 0
2025/1/13 11:31:56 27.13 313.00 0
2025/1/13 11:31:56 27.07 314.00 0
2025/1/13 11:31:57 27.09 314.00 0
2025/1/13 11:31:57 27.11 314.00 0
2025/1/13 11:31:57 27.09 313.00 0
2025/1/13 11:31:57 27.07 314.00 0
2025/1/13 11:31:58 27.07 315.00 0
2025/1/13 11:31:58 27.17 314.00 0
2025/1/13 11:31:58 27.15 314.00 0
2025/1/13 11:31:58 27.13 314.00 0
2025/1/13 11:31:59 27.07 314.00 0
2025/1/13 11:31:59 27.11 314.00 0
2025/1/13 11:31:59 27.13 313.00 0
2025/1/13 11:31:59 27.05 313.00 0
2025/1/13 11:32:0 27.13 313.00 0
2025/1/13 11:32:0 27.15 313.00 0
2025/1/13 11:32:0 27.13 313.00 0
2025/1/13 11:32:0 27.09 314.00 0
2025/1/13 11:32:1 27.09 314.00 0
2025/1/13 11:32:1 27.15 314.00 0
2025/1/13 11:32:1 27.13 314.00 0
2025/1/13 11:32:1 27.15 314.00 0
2025/1/13 11:32:1 27.15 314.00 0
2025/1/13 11:32:2 27.15 314.00 0
2025/1/13 11:32:2 27.19 315.00 0
2025/1/13 11:32:2 27.19 315.00 0
2025/1/13 11:32:2 27.11 315.00 0
2025/1/13 11:32:3 27.19 315.00 0
2025/1/13 11:32:3 27.15 316.00 0
2025/1/13 11:32:3 27.07 315.00 0
2025/1/13 11:32:3 27.15 313.00 0
2025/1/13 11:32:4 27.15 315.00 0
2025/1/13 11:32:4 27.05 315.00 0
2025/1/13 11:32:4 27.15 315.00 0
2025/1/13 11:32:4 27.09 314.00 0
2025/1/13 11:32:5 27.07 314.00 0
2025/1/13 11:32:5 27.21 315.00 0
2025/1/13 11:32:5 27.15 314.00 0
2025/1/13 11:32:5 27.17 314.00 0
2025/1/13 11:32:5 27.15 315.00 0
2025/1/13 11:32:6 27.17 315.00 0
2025/1/13 11:32:6 27.19 315.00 0
2025/1/13 11:32:6 27.19 315.00 0
2025/1/13 11:32:6 27.17 315.00 0
2025/1/13 11:32:7 27.21 313.00 0
2025/1/13 11:32:7 27.21 314.00 0
2025/1/13 11:32:7 27.11 314.00 0
2025/1/13 11:32:7 27.13 313.00 0
2025/1/13 11:32:8 27.23 313.00 0
2025/1/13 11:32:8 27.17 313.00 0
2025/1/13 11:32:8 27.29 314.00 0
2025/1/13 11:32:8 27.23 314.00 0
2025/1/13 11:32:9 27.19 314.00 0
2025/1/13 11:32:9 27.17 314.00 0
2025/1/13 11:32:9 27.19 314.00 0
2025/1/13 11:32:9 27.13 314.00 0
2025/1/13 11:32:9 27.27 314.00 0
2025/1/13 11:32:10 27.11 314.00 0
2025/1/13 11:32:10 27.15 314.00 0
2025/1/13 11:32:10 27.29 314.00 0
2025/1/13 11:32:10 27.19 315.00 0
2025/1/13 11:32:11 27.09 315.00 0
2025/1/13 11:32:11 27.15 314.00 0
2025/1/13 11:32:11 27.21 314.00 0
2025/1/13 11:32:11 27.21 314.00 0
2025/1/13 11:32:12 27.17 313.00 0
2025/1/13 11:32:12 27.15 313.00 0
2025/1/13 11:32:12 27.15 313.00 0
2025/1/13 11:32:12 27.21 315.00 0
2025/1/13 11:32:13 27.23 315.00 0
2025/1/13 11:32:13 27.19 314.00 0
2025/1/13 11:32:13 27.17 314.00 0
2025/1/13 11:32:13 27.17 314.00 0
2025/1/13 11:32:13 27.23 314.00 0
2025/1/13 11:32:14 27.13 314.00 0
2025/1/13 11:32:14 27.07 314.00 0
2025/1/13 11:32:14 27.19 315.00 0
2025/1/13 11:32:14 27.17 314.00 0
2025/1/13 11:32:15 27.17 314.00 0
2025/1/13 11:32:15 27.15 314.00 0
2025/1/13 11:32:15 27.19 313.00 0
2025/1/13 11:32:15 27.23 314.00 0
2025/1/13 11:32:16 27.23 314.00 0
2025/1/13 11:32:16 27.25 313.00 0
2025/1/13 11:32:16 27.27 314.00 0
2025/1/13 11:32:16 27.13 314.00 0
2025/1/13 11:32:17 27.19 315.00 0
2025/1/13 11:32:17 27.19 314.00 0
2025/1/13 11:32:17 27.21 314.00 0
2025/1/13 11:32:17 27.13 313.00 0
2025/1/13 11:32:17 27.21 314.00 0
2025/1/13 11:32:18 27.17 314.00 0
2025/1/13 11:32:18 27.23 313.00 0
2025/1/13 11:32:18 27.33 313.00 0
2025/1/13 11:32:18 27.27 313.00 0
2025/1/13 11:32:19 27.31 314.00 0
2025/1/13 11:32:19 27.21 313.00 0
2025/1/13 11:32:19 27.13 314.00 0
2025/1/13 11:32:19 27.19 314.00 0
2025/1/13 11:32:20 27.23 314.00 0
2025/1/13 11:32:20 27.17 314.00 0
2025/1/13 11:32:20 27.27 314.00 0
2025/1/13 11:32:20 27.19 314.00 0
2025/1/13 11:32:21 27.23 314.00 0
2025/1/13 11:32:21 27.23 313.00 0
2025/1/13 11:32:21 27.17 313.00 0
2025/1/13 11:32:21 27.25 314.00 0
2025/1/13 11:32:21 27.23 313.00 0
2025/1/13 11:32:22 27.19 314.00 0
2025/1/13 11:32:22 27.39 315.00 0
2025/1/13 11:32:22 27.25 315.00 0
2025/1/13 11:32:22 27.19 315.00 0
2025/1/13 11:32:23 27.19 316.00 0
2025/1/13 11:32:23 27.09 316.00 0
2025/1/13 11:32:23 27.19 317.00 0
2025/1/13 11:32:23 27.21 316.00 0
2025/1/13 11:32:24 27.27 315.00 0
2025/1/13 11:32:24 27.21 317.00 0
2025/1/13 11:32:24 27.21 316.00 0
2025/1/13 11:32:24 27.31 316.00 0
2025/1/13 11:32:25 27.29 313.00 0
2025/1/13 11:32:25 27.23 316.00 0
2025/1/13 11:32:25 27.29 316.00 0
2025/1/13 11:32:25 27.27 315.00 0
2025/1/13 11:32:25 27.29 324.00 0
